source_file,concept_id,category,integrated_var,concept,mapping_type,data_year,option_year,raw_var,matched_question_id,raw_option_order,raw_option_code,raw_option_text,unified_code,unified_label,mapping_rule,question_text,option_source_file,concept_note,row_note
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2014,103,J2,J2,1,15,"70,000 元及以上，請記錄____________元",15,"70,000 元及以上，請記錄____________元",exact_open_upper,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？【過,question_options_103.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_open_upper; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2014,103,J2,J2,1,16,沒有這項支出,16,沒有這項支出,exact_none,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？【過,question_options_103.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_none; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,1,"未滿1,000元",1,999 元及以下,exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,2,"1,000 元-未滿1,500元",2,"1,000-1,499 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,3,"1,500 元-未滿2,000元",3,"1,500-1,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,4,"2,000 元-未滿2,500元",4,"2,000-2,499 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,5,"2,500 元-未滿3,000元",5,"2,500-2,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,6,"3,000 元-未滿5,000元",6,"3,000-4,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,7,"5,000 元-未滿10,000元",7,"5,000-9,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,8,"10,000 元-未滿15,000元",8,"10,000-14,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,9,"15,000 元-未滿20,000元",9,"15,000-19,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,10,"20,000 元-未滿30,000元",10,"20,000-29,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,11,"30,000元-未滿40,000元",11,"30,000-39,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,12,"40,000元-未滿50,000元",12,"40,000-49,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,13,"50,000 元-未滿60,000元",13,"50,000-59,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,14,"60,000元-未滿70,000元",14,"60,000-69,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,15,"70,000元以上，請記錄____________元",15,"70,000 元及以上，請記錄____________元",exact_open_upper,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_open_upper; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2017,106,M2,J2,1,16,沒有這項支出,16,沒有這項支出,exact_none,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_106.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_none; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,1,"未滿1,000元",1,999 元及以下,exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,2,"1,000 元-未滿1,500元",2,"1,000-1,499 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,3,"1,500 元-未滿2,000元",3,"1,500-1,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,4,"2,000 元-未滿2,500元",4,"2,000-2,499 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,5,"2,500 元-未滿3,000元",5,"2,500-2,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,6,"3,000 元-未滿5,000元",6,"3,000-4,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,7,"5,000 元-未滿10,000元",7,"5,000-9,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,8,"10,000 元-未滿15,000元",8,"10,000-14,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,9,"15,000 元-未滿20,000元",9,"15,000-19,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,10,"20,000 元-未滿30,000元",10,"20,000-29,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,11,"30,000元-未滿40,000元",11,"30,000-39,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,12,"40,000元-未滿50,000元",12,"40,000-49,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,13,"50,000 元-未滿60,000元",13,"50,000-59,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,14,"60,000元-未滿70,000元",14,"60,000-69,999 元",exact_range,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,15,"70,000元以上，請記錄____________元",15,"70,000 元及以上，請記錄____________元",exact_open_upper,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_open_upper; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_HOUSING_UTIL,家庭支出,EXP_HOUSING_UTIL,房租水電住宅相關支出,range_overlap,2021,110,H2,J2,1,16,沒有這項支出,16,沒有這項支出,exact_none,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修、建築物保險等」的費用是多少？,question_options_110.csv,91 無可直接對照之房租水電住宅支出分項。 103基準題號：J2。,mapping_relation=exact_none; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2002,91_1,23-4,J3,,,,,,no_matching_103_option_bin,請問每個月家庭平均支出中，運輸交通與通訊花費是多少?(油錢、電話費、公車費、汽機,question_options_91_1.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2002,91_2,23-4,J3,,,,,,no_matching_103_option_bin,請問每個月家庭平均支出中，運輸交通與通訊花費是多少?(油錢、電話費、公車費、汽機,question_options_91_2.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2006,95,Q12-3,J3,1,1,999元及以下,1,999 元及以下,exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,question_options_95.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2006,95,Q12-3,J3,1,2,"1,000-1,999元",2,"1,000-1,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,question_options_95.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2006,95,Q12-3,J3,1,3,"2,000-2,999 元",3,"2,000-2,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,question_options_95.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2006,95,Q12-3,J3,1,4,"3,000-3,999元",4,"3,000-3,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,question_options_95.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2006,95,Q12-3,J3,1,5,"4,000-4,999 元",5,"4,000-4,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,question_options_95.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2006,95,Q12-3,J3,1,6,"5,000-6,999元",6,"5,000-6,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,question_options_95.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2006,95,Q12-3,J3,1,7,"7,000-9,999 元",7,"7,000-9,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,question_options_95.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2006,95,Q12-3,J3,1,8,"10,000-14,999元",8,"10,000-14,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,question_options_95.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2006,95,Q12-3,J3,1,9,"15,000-19,999 元",9,"15,000-19,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,question_options_95.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2006,95,Q12-3,J3,1,10,"20,000-29,999元",10,"20,000-29,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,question_options_95.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2006,95,Q12-3,J3,1,90,"30,000元及以上，請記錄 元",11,"30,000 元及以上，請記錄________元",exact_open_upper,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,question_options_95.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_open_upper; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2006,95,Q12-3,J3,1,95,沒有這項支出,12,沒有這項支出,exact_none,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,question_options_95.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_none; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2010,99,J3,J3,1,1,999 元及以下,1,999 元及以下,exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,question_options_99.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2010,99,J3,J3,1,2,"1,000-1,999 元",2,"1,000-1,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,question_options_99.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2010,99,J3,J3,1,3,"2,000-2,999 元",3,"2,000-2,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,question_options_99.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2010,99,J3,J3,1,4,"3,000-3,999 元",4,"3,000-3,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,question_options_99.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2010,99,J3,J3,1,5,"4,000-4,999 元",5,"4,000-4,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,question_options_99.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2010,99,J3,J3,1,6,"5,000-6,999 元",6,"5,000-6,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,question_options_99.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2010,99,J3,J3,1,7,"7,000-9,999 元",7,"7,000-9,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,question_options_99.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2010,99,J3,J3,1,8,"10,000-14,999 元",8,"10,000-14,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,question_options_99.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2010,99,J3,J3,1,9,"15,000-19,999 元",9,"15,000-19,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,question_options_99.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2010,99,J3,J3,1,10,"20,000-29,999 元",10,"20,000-29,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,question_options_99.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2010,99,J3,J3,1,11,"30,000 元及以上，請記錄 元",11,"30,000 元及以上，請記錄________元",exact_open_upper,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,question_options_99.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_open_upper; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2010,99,J3,J3,1,12,沒有這項支出,12,沒有這項支出,exact_none,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,question_options_99.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_none; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2014,103,J3,J3,1,1,999 元及以下,1,999 元及以下,exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養/油錢、汽機車保險、,question_options_103.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2014,103,J3,J3,1,2,"1,000-1,999 元",2,"1,000-1,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養/油錢、汽機車保險、,question_options_103.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,EXP_TRANSPORT_COMM,家庭支出,EXP_TRANSPORT_COMM,交通與通訊支出,range_overlap,2014,103,J3,J3,1,3,"2,000-2,999 元",3,"2,000-2,999 元",exact_range,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養/油錢、汽機車保險、,question_options_103.csv,以 103 年 J3 為基準。 103基準題號：J3。,mapping_relation=exact_range; total_rule=source_question
