source_file,concept_id,category,integrated_var,concept,mapping_type,data_year,option_year,raw_var,matched_question_id,raw_option_order,raw_option_code,raw_option_text,unified_code,unified_label,mapping_rule,question_text,option_source_file,concept_note,row_note
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_2,q3,3,1,1,不識字,1,不識字/自修,壓成低教育組以提高跨年可比性,請問您的教育程度？,question_options_91_2.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_2,q3,3,2,2,自修,1,不識字/自修,壓成低教育組以提高跨年可比性,請問您的教育程度？,question_options_91_2.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_2,q3,3,3,3,國小,2,國小,國小,請問您的教育程度？,question_options_91_2.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_2,q3,3,4,4,國(初)中,3,國(初)中,國中/初中,請問您的教育程度？,question_options_91_2.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_2,q3,3,5,5,高中,4,高中職,高中與高職合併,請問您的教育程度？,question_options_91_2.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_2,q3,3,6,6,高職（含五專前三年）,4,高中職,高中與高職合併,請問您的教育程度？,question_options_91_2.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_2,q3,3,7,7,專科,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_91_2.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_2,q3,3,8,8,大學,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_91_2.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_2,q3,3,9,9,研究所或以上,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_91_2.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2006,95,c3,C3,1,1,不識字,1,不識字/自修,壓成低教育組以提高跨年可比性,請問您的教育程度？,question_options_95.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2006,95,c3,C3,2,2,自修（識字）,1,不識字/自修,壓成低教育組以提高跨年可比性,請問您的教育程度？,question_options_95.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2006,95,c3,C3,3,3,國小,2,國小,國小,請問您的教育程度？,question_options_95.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2006,95,c3,C3,4,4,國（初）中,3,國(初)中,國中/初中,請問您的教育程度？,question_options_95.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2006,95,c3,C3,5,5,高中,4,高中職,高中與高職合併,請問您的教育程度？,question_options_95.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2006,95,c3,C3,6,6,高職（含五專前三年）,4,高中職,高中與高職合併,請問您的教育程度？,question_options_95.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2006,95,c3,C3,7,7,專科,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_95.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2006,95,c3,C3,8,8,大學,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_95.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2006,95,c3,C3,9,9,研究所及以上,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_95.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2006,95,c3,C3,10,98,不知道/拒答,98,不知道/拒答,保留 nonresponse,請問您的教育程度？,question_options_95.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2010,99,m4,M4,1,,不識字,1,不識字/自修,壓成低教育組以提高跨年可比性,請問您的教育程度？,question_options_99.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2010,99,m4,M4,2,,自修,1,不識字/自修,壓成低教育組以提高跨年可比性,請問您的教育程度？,question_options_99.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2010,99,m4,M4,3,,國小,2,國小,國小,請問您的教育程度？,question_options_99.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2010,99,m4,M4,4,,國(初)中,3,國(初)中,國中/初中,請問您的教育程度？,question_options_99.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2010,99,m4,M4,5,,高中,4,高中職,高中與高職合併,請問您的教育程度？,question_options_99.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2010,99,m4,M4,6,,高職(含五專前三年),4,高中職,高中與高職合併,請問您的教育程度？,question_options_99.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2010,99,m4,M4,7,,專科,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_99.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2010,99,m4,M4,8,,大學,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_99.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2010,99,m4,M4,9,,研究所及以上,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_99.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2014,103,n4,N4,1,1,不識字,1,不識字/自修,壓成低教育組以提高跨年可比性,請問您的教育程度？,question_options_103.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2014,103,n4,N4,2,2,自修,1,不識字/自修,壓成低教育組以提高跨年可比性,請問您的教育程度？,question_options_103.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2014,103,n4,N4,3,3,國小,2,國小,國小,請問您的教育程度？,question_options_103.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2014,103,n4,N4,4,4,國(初)中,3,國(初)中,國中/初中,請問您的教育程度？,question_options_103.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2014,103,n4,N4,5,5,高中,4,高中職,高中與高職合併,請問您的教育程度？,question_options_103.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2014,103,n4,N4,6,6,高職(含五專前三年),4,高中職,高中與高職合併,請問您的教育程度？,question_options_103.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2014,103,n4,N4,7,9,研究所及以上,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_103.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2017,106,g3,G3,1,1,不識字,1,不識字/自修,壓成低教育組以提高跨年可比性,請問經濟戶長教育程度？,question_options_106.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2017,106,g3,G3,2,2,自修,1,不識字/自修,壓成低教育組以提高跨年可比性,請問經濟戶長教育程度？,question_options_106.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2017,106,g3,G3,3,3,國小,2,國小,國小,請問經濟戶長教育程度？,question_options_106.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2017,106,g3,G3,4,4,國(初)中,3,國(初)中,國中/初中,請問經濟戶長教育程度？,question_options_106.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2017,106,g3,G3,5,5,高中,4,高中職,高中與高職合併,請問經濟戶長教育程度？,question_options_106.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2017,106,g3,G3,6,6,高職(含五專前三年),4,高中職,高中與高職合併,請問經濟戶長教育程度？,question_options_106.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2017,106,g3,G3,7,7,專科,5,專科以上,專科、大學、研究所合併,請問經濟戶長教育程度？,question_options_106.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2017,106,g3,G3,8,8,大學,5,專科以上,專科、大學、研究所合併,請問經濟戶長教育程度？,question_options_106.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2017,106,g3,G3,9,9,研究所及以上,5,專科以上,專科、大學、研究所合併,請問經濟戶長教育程度？,question_options_106.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2021,110,b3,B3,1,1,不識字,1,不識字/自修,壓成低教育組以提高跨年可比性,請問經濟戶長教育程度？,question_options_110.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2021,110,b3,B3,2,2,自修,1,不識字/自修,壓成低教育組以提高跨年可比性,請問經濟戶長教育程度？,question_options_110.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2021,110,b3,B3,3,3,國小,2,國小,國小,請問經濟戶長教育程度？,question_options_110.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2021,110,b3,B3,4,4,國(初)中,3,國(初)中,國中/初中,請問經濟戶長教育程度？,question_options_110.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2021,110,b3,B3,5,5,高級中等(普通教育),4,高中職,高中與高職合併,請問經濟戶長教育程度？,question_options_110.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2021,110,b3,B3,6,6,高級中等(職業教育，含五專前三年),4,高中職,高中與高職合併,請問經濟戶長教育程度？,question_options_110.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2021,110,b3,B3,7,7,專科,5,專科以上,專科、大學、研究所合併,請問經濟戶長教育程度？,question_options_110.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2021,110,b3,B3,8,8,大學,5,專科以上,專科、大學、研究所合併,請問經濟戶長教育程度？,question_options_110.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2021,110,b3,B3,9,9,研究所及以上,5,專科以上,專科、大學、研究所合併,請問經濟戶長教育程度？,question_options_110.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_1,q4,4,1,1,阿美族,1,阿美族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_1.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_1,q4,4,2,2,泰雅族,2,泰雅族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_1.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_1,q4,4,3,3,排灣族,3,排灣族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_1.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_1,q4,4,4,4,魯凱族,4,魯凱族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_1.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_1,q4,4,5,5,布農族,5,布農族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_1.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_1,q4,4,6,6,賽夏族,6,賽夏族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_1.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_1,q4,4,7,7,雅美族,7,雅美族/達悟族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_1.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_1,q4,4,8,8,卑南族,8,卑南族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_1.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_1,q4,4,9,9,鄒族,9,鄒族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_1.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_1,q4,4,10,10,邵族,10,邵族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_1.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_2,q4,4,1,1,阿美族,1,阿美族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_2.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_2,q4,4,2,2,泰雅族,2,泰雅族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_2.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_2,q4,4,3,3,排灣族,3,排灣族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_2.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_2,q4,4,4,4,魯凱族,4,魯凱族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_2.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_2,q4,4,5,5,布農族,5,布農族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_2.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_2,q4,4,6,6,賽夏族,6,賽夏族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_2.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_2,q4,4,7,7,雅美族,7,雅美族/達悟族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_2.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_2,q4,4,8,8,卑南族,8,卑南族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_2.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_2,q4,4,9,9,鄒族,9,鄒族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_2.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_2,q4,4,10,10,邵族,10,邵族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_2.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2002,91_2,q4,4,11,11,噶瑪蘭族,11,噶瑪蘭族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_91_2.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,1,1,阿美族,1,阿美族,統一族名異體字與括號寫法,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,2,2,泰雅族,2,泰雅族,統一族名異體字與括號寫法,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,3,3,排灣族,3,排灣族,統一族名異體字與括號寫法,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,4,4,魯凱族,4,魯凱族,統一族名異體字與括號寫法,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,5,5,布農族,5,布農族,統一族名異體字與括號寫法,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,6,6,賽夏族,6,賽夏族,統一族名異體字與括號寫法,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,7,7,雅美族（達悟族）,7,雅美族/達悟族,統一族名異體字與括號寫法,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,8,8,卑南族,8,卑南族,統一族名異體字與括號寫法,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,9,9,鄒族,9,鄒族,統一族名異體字與括號寫法,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,10,10,邵族,10,邵族,統一族名異體字與括號寫法,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,11,11,噶瑪蘭族,11,噶瑪蘭族,統一族名異體字與括號寫法,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,12,12,太魯閣族,12,太魯閣族,統一族名異體字與括號寫法,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2006,95,c1,C1,13,98,拒答,98,拒答,保留 nonresponse,首先請問您屬於哪一個族別？,question_options_95.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2010,99,m2,M2,1,,阿美族,1,阿美族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_99.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2010,99,m2,M2,2,,泰雅族,2,泰雅族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_99.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2010,99,m2,M2,3,,排灣族,3,排灣族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_99.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2010,99,m2,M2,4,,魯凱族,4,魯凱族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_99.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2010,99,m2,M2,5,,布農族,5,布農族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_99.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2010,99,m2,M2,6,,賽夏族,6,賽夏族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_99.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2010,99,m2,M2,7,,雅美族(達悟),7,雅美族/達悟族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_99.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2010,99,m2,M2,8,,卑南族,8,卑南族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_99.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2010,99,m2,M2,9,,鄒族,9,鄒族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_99.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2010,99,m2,M2,10,,邵族,10,邵族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_99.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2010,99,m2,M2,11,,葛瑪蘭族,11,噶瑪蘭族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_99.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
01-01-make-city-data.R,DEM004,基本資料,RACE,族別/經濟戶長族別,standardized_nominal,2010,99,m2,M2,12,,太魯閣族,12,太魯閣族,統一族名異體字與括號寫法,請問您所屬的族別？,question_options_99.csv,110 b5r label 缺失但夾在家計與配偶題中，依題序判斷為經濟戶長族別。,
