source_file,concept_id,category,integrated_var,concept,mapping_type,data_year,option_year,raw_var,matched_question_id,raw_option_order,raw_option_code,raw_option_text,unified_code,unified_label,mapping_rule,question_text,option_source_file,concept_note,row_note
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2017,106,J3,H3,1,6,"5,000 元-未滿6,000元",6,"5,000-5,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_106.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2017,106,J3,H3,1,7,"6,000 元-未滿8,000元",7,"6,000-7,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_106.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2017,106,J3,H3,1,8,"8,000 元-未滿10,000元",8,"8,000-9,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_106.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2017,106,J3,H3,1,9,"10,000 元-未滿15,000元",9,"10,000-14,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_106.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2017,106,J3,H3,1,10,"15,000 元-未滿20,000元",10,"15,000-19,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_106.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2017,106,J3,H3,1,11,"20,000元-未滿30,000元",11,"20,000元-未滿30,000元",source_bin_preserved_for_numeric_recode,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_106.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2017,106,J3,H3,1,12,"30,000元以上，請記錄________元",12,"30,000元以上，請記錄________元",source_bin_preserved_for_numeric_recode,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_106.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2017,106,J3,H3,1,13,沒有這項收入,11,沒有這項收入,exact_none,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_106.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_none; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,1,"未滿1,000元",1,999 元及以下,exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,2,"1,000 元-未滿2,000元",2,"1,000-1,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,3,"2,000 元-未滿3,000元",3,"2,000-2,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,4,"3,000 元-未滿4,000元",4,"3,000-3,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,5,"4,000 元-未滿5,000元",5,"4,000-4,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,6,"5,000 元-未滿6,000元",6,"5,000-5,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,7,"6,000 元-未滿8,000元",7,"6,000-7,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,8,"8,000 元-未滿10,000元",8,"8,000-9,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,9,"10,000 元-未滿15,000元",9,"10,000-14,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,10,"15,000 元-未滿20,000元",10,"15,000-19,999 元",exact_range,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,11,"20,000元-未滿30,000元",11,"20,000元-未滿30,000元",source_bin_preserved_for_numeric_recode,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,12,"30,000元以上，請記錄________元",12,"30,000元以上，請記錄________元",source_bin_preserved_for_numeric_recode,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=no_matching_103_option_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_TRANSFER,個人收入,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,range_overlap,2021,110,E3,H3,1,13,沒有這項收入,11,沒有這項收入,exact_none,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,question_options_110.csv,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。 103基準題號：H3。,mapping_relation=exact_none; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,question_not_available,2002,91_1,,H4,,,,,,not_available_in_source_dataset,,question_options_91_1.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=not_available_in_source_dataset; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,question_not_available,2002,91_2,,H4,,,,,,not_available_in_source_dataset,,question_options_91_2.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=not_available_in_source_dataset; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,1,1,"4,999元及以下",1,"4,999元及以下",source_bin_preserved_for_numeric_recode,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,1,2,"5,000-9,999元",2,"5,000-9,999元",source_bin_preserved_for_numeric_recode,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=source_bin_spans_multiple_base_bins; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,1,3,"10,000-14,999 元",9,"10,000-14,999 元",exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,1,4,"15,000-19,999元",10,"15,000-19,999 元",exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,1,5,"20,000-24,999 元",11,"20,000-29,999 元",source_bin_within_base_bin,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=source_bin_within_base_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,1,6,"25,000-29,999元",11,"20,000-29,999 元",source_bin_within_base_bin,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=source_bin_within_base_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,1,7,"30,000-39,999 元",12,"30,000 元及以上，請記錄________元",source_bin_within_base_bin,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=source_bin_within_base_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,1,8,"40,000-49,999元",12,"30,000 元及以上，請記錄________元",source_bin_within_base_bin,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=source_bin_within_base_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,1,9,"50,000-59,999 元",12,"30,000 元及以上，請記錄________元",source_bin_within_base_bin,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=source_bin_within_base_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,2,9,"70,000-79,999 元",12,"30,000 元及以上，請記錄________元",source_bin_within_base_bin,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=source_bin_within_base_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,1,10,"60,000-69,999元",12,"30,000 元及以上，請記錄________元",source_bin_within_base_bin,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=source_bin_within_base_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,1,90,"80,000 元及以上，請記錄 元",12,"30,000 元及以上，請記錄________元",source_bin_within_base_bin,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=source_bin_within_base_bin; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2006,95,Q10-3,H4,1,95,沒有這項收入,13,沒有這項收入,exact_none,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,question_options_95.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_none; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,1,999 元及以下,1,999 元及以下,exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,2,"1,000-1,999 元",2,"1,000-1,999 元",exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,3,"2,000-2,999 元",3,"2,000-2,999 元",exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,4,"3,000-3,999 元",4,"3,000-3,999 元",exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,5,"4,000-4,999 元",5,"4,000-4,999 元",exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,6,"5,000-5,999 元",6,"5,000-5,999 元",exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,7,"6,000-7,999 元",7,"6,000-7,999 元",exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,8,"8,000-9,999 元",8,"8,000-9,999 元",exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,9,"10,000-14,999 元",9,"10,000-14,999 元",exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,10,"15,000-19,999 元",10,"15,000-19,999 元",exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,11,"20,000-29,999 元",11,"20,000-29,999 元",exact_range,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,12,"30,000 元及以上，請記錄 元",12,"30,000 元及以上，請記錄________元",exact_open_upper,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_open_upper; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2010,99,H3,H4,1,13,沒有這項收入,13,沒有這項收入,exact_none,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少？【過去ㄧ年,question_options_99.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_none; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2014,103,H4,H4,1,1,999 元及以下,1,999 元及以下,exact_range,請問您個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多少？【過,question_options_103.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2014,103,H4,H4,1,2,"1,000-1,999 元",2,"1,000-1,999 元",exact_range,請問您個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多少？【過,question_options_103.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2014,103,H4,H4,1,3,"2,000-2,999 元",3,"2,000-2,999 元",exact_range,請問您個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多少？【過,question_options_103.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
build_income_expenditure_crosswalk.py,INC_PERS_INTEREST,個人收入,INC_PERS_INTEREST,個人利息/投資收入,range_overlap,2014,103,H4,H4,1,4,"3,000-3,999 元",4,"3,000-3,999 元",exact_range,請問您個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多少？【過,question_options_103.csv,99 H3 與 95 Q10-3 是利息、股票、投資收入；103+ 為存款/跟會/股票/投資利息。106/110 對象為經濟戶長。 103基準題號：H4。,mapping_relation=exact_range; total_rule=source_question
