year,source_pdf,question_id,question_text,option_code,option_text,extraction_note
95,ques95.pdf,Q10-3,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,9,"70,000-79,999 元",
95,ques95.pdf,Q10-3,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,90,"80,000 元及以上，請記錄 元",
95,ques95.pdf,Q10-3,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,95,沒有這項收入,
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,1,"4,999元及以下",
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,2,"5,000-9,999元",
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,3,"10,000-14,999 元",
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,4,"15,000-19,999元",
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,5,"20,000-24,999 元",
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,6,"25,000-29,999元",
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,7,"30,000-39,999 元",
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,8,"40,000-49,999元",
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,9,"50,000-59,999 元",
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,10,"60,000-69,999元",
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,9,"70,000-79,999 元",
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,90,"80,000 元及以上，請記錄 元 6",
95,ques95.pdf,Q10-4,請問您個人每個月的「房屋、土地出租租金」收入總共是多少？,95,沒有這項收入,
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,1,"4,999元及以下",
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,2,"5,000-9,999元",
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,3,"10,000-14,999 元",
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,4,"15,000-19,999元",
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,5,"20,000-24,999 元",
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,6,"25,000-29,999元",
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,7,"30,000-39,999 元",
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,8,"40,000-49,999元",
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,9,"50,000-59,999 元",
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,10,"60,000-69,999元",
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,9,"70,000-79,999 元",
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,90,"80,000 元及以上，請記錄 元",
95,ques95.pdf,Q10-5,除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少？,95,沒有這項收入 【家庭收入】,
95,ques95.pdf,Q11,除了您本人以外，家裡有沒有其他具有原住民身分的家人有固定收入？,1,有,
95,ques95.pdf,Q11,除了您本人以外，家裡有沒有其他具有原住民身分的家人有固定收入？,2,沒有（跳 Q12）,
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,1,"9,999元及以下",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,2,"10,000-19,999元",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,3,"20,000-29,999 元",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,4,"30,000-39,999元",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,5,"40,000-49,999 元",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,6,"50,000-59,999元",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,7,"60,000-69,999 元",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,8,"70,000-79,999元",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,9,"80,000-89,999 元",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,10,"90,000-99,999元",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,11,"100,000-129,999 元",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,12,"130,000-139,999元",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,90,"140,000元及以上，請記錄 元",
95,ques95.pdf,Q11-1,包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以,95,沒有這項收入,
95,ques95.pdf,Q11-2,包含您本人，全家每個月接受「政府津貼補助、各種保險」總收入是多少？,1,999元及以下,
95,ques95.pdf,Q11-2,包含您本人，全家每個月接受「政府津貼補助、各種保險」總收入是多少？,2,"1,000-1,999元",
95,ques95.pdf,Q11-2,包含您本人，全家每個月接受「政府津貼補助、各種保險」總收入是多少？,3,"2,000-3,999 元",
95,ques95.pdf,Q11-2,包含您本人，全家每個月接受「政府津貼補助、各種保險」總收入是多少？,4,"4,000-5,999元",
95,ques95.pdf,Q11-2,包含您本人，全家每個月接受「政府津貼補助、各種保險」總收入是多少？,5,"6,000-7,999 元",
95,ques95.pdf,Q11-2,包含您本人，全家每個月接受「政府津貼補助、各種保險」總收入是多少？,6,"8,000-9,999元",
95,ques95.pdf,Q11-2,包含您本人，全家每個月接受「政府津貼補助、各種保險」總收入是多少？,7,"10,000-14,999 元",
95,ques95.pdf,Q11-2,包含您本人，全家每個月接受「政府津貼補助、各種保險」總收入是多少？,8,"15,000-19,999元",
95,ques95.pdf,Q11-2,包含您本人，全家每個月接受「政府津貼補助、各種保險」總收入是多少？,9,"20,000-29,999 元",
95,ques95.pdf,Q11-2,包含您本人，全家每個月接受「政府津貼補助、各種保險」總收入是多少？,90,"30,000 元及以上，請記錄 元",
95,ques95.pdf,Q11-2,包含您本人，全家每個月接受「政府津貼補助、各種保險」總收入是多少？,95,沒有這項收入,
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,1,"4,999元及以下",
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,2,"5,000-9,999元",
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,3,"10,000-14,999 元",
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,4,"15,000-19,999元",
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,5,"20,000-24,999 元",
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,6,"25,000-29,999元",
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,7,"30,000-39,999 元",
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,8,"40,000-49,999元",
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,9,"50,000-59,999 元",
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,10,"60,000-69,999元 7",
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,9,"70,000-79,999 元",
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,90,"80,000 元及以上，請記錄 元",
95,ques95.pdf,Q11-3,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總,95,沒有這項收入,
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,1,"4,999元及以下",
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,2,"5,000-9,999元",
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,3,"10,000-14,999 元",
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,4,"15,000-19,999元",
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,5,"20,000-24,999 元",
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,6,"25,000-29,999元",
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,7,"30,000-39,999 元",
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,8,"40,000-49,999元",
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,9,"50,000-59,999 元",
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,10,"60,000-69,999元",
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,9,"70,000-79,999 元",
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,90,"80,000 元及以上，請記錄 元",
95,ques95.pdf,Q11-4,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過,95,沒有這項收入,
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,1,"4,999元及以下",
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,2,"5,000-9,999元",
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,3,"10,000-14,999 元",
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,4,"15,000-19,999元",
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,5,"20,000-24,999 元",
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,6,"25,000-29,999元",
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,7,"30,000-39,999 元",
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,8,"40,000-49,999元",
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,9,"50,000-59,999 元",
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,10,"60,000-69,999元",
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,9,"70,000-79,999 元",
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,90,"80,000 元及以上，請記錄 元",
95,ques95.pdf,Q11-5,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多,95,沒有這項收入 【家庭支出】 接下來請問您家庭支出的情況。因為有些家庭的支出可能是ㄧ年有幾次，並不是 每個月或經常性會有的支出（像所得稅），也請包含在您的家庭支出,
95,ques95.pdf,Q12-1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用,1,"2,999元及以下",
95,ques95.pdf,Q12-1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用,2,"3,000-4,999元",
95,ques95.pdf,Q12-1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用,3,"5,000-9,999 元",
95,ques95.pdf,Q12-1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用,4,"10,000-14,999元",
95,ques95.pdf,Q12-1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用,5,"15,000-19,999 元",
95,ques95.pdf,Q12-1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用,6,"20,000-29,999元",
95,ques95.pdf,Q12-1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用,7,"30,000-39,999 元",
95,ques95.pdf,Q12-1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用,8,"40,000-49,999元",
95,ques95.pdf,Q12-1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用,9,"50,000-59,999 元",
95,ques95.pdf,Q12-1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用,10,"60,000-69,999元",
95,ques95.pdf,Q12-1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用,90,"70,000元及以上，請記錄 元",
95,ques95.pdf,Q12-1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用,95,沒有這項支出,
95,ques95.pdf,Q12-2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多,1,"2,999元及以下",
95,ques95.pdf,Q12-2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多,2,"3,000-4,999元",
95,ques95.pdf,Q12-2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多,3,"5,000-9,999 元",
95,ques95.pdf,Q12-2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多,4,"10,000-14,999元",
95,ques95.pdf,Q12-2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多,5,"15,000-19,999 元",
95,ques95.pdf,Q12-2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多,6,"20,000-29,999元 8",
95,ques95.pdf,Q12-2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多,7,"30,000-39,999 元",
95,ques95.pdf,Q12-2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多,8,"40,000-49,999元",
95,ques95.pdf,Q12-2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多,9,"50,000-59,999 元",
95,ques95.pdf,Q12-2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多,10,"60,000-69,999元",
95,ques95.pdf,Q12-2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多,90,"70,000元及以上，請記錄 元",
95,ques95.pdf,Q12-2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多,95,沒有這項支出,
95,ques95.pdf,Q12-3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,1,999元及以下,
95,ques95.pdf,Q12-3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,2,"1,000-1,999元",
95,ques95.pdf,Q12-3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,3,"2,000-2,999 元",
95,ques95.pdf,Q12-3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,4,"3,000-3,999元",
95,ques95.pdf,Q12-3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,5,"4,000-4,999 元",
95,ques95.pdf,Q12-3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,6,"5,000-6,999元",
95,ques95.pdf,Q12-3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,7,"7,000-9,999 元",
95,ques95.pdf,Q12-3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,8,"10,000-14,999元",
95,ques95.pdf,Q12-3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,9,"15,000-19,999 元",
95,ques95.pdf,Q12-3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,10,"20,000-29,999元",
95,ques95.pdf,Q12-3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,90,"30,000元及以上，請記錄 元",
95,ques95.pdf,Q12-3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車,95,沒有這項支出,
95,ques95.pdf,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,1,999元及以下,
95,ques95.pdf,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,2,"1,000-1,999元",
95,ques95.pdf,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,3,"2,000-2,999 元",
95,ques95.pdf,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,4,"3,000-3,999元",
95,ques95.pdf,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,5,"4,000-4,999 元",
95,ques95.pdf,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,6,"5,000-6,999元",
95,ques95.pdf,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,7,"7,000-9,999 元",
95,ques95.pdf,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,8,"10,000-14,999元",
95,ques95.pdf,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,9,"15,000-19,999 元",
95,ques95.pdf,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,10,"20,000-29,999元",
95,ques95.pdf,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,90,"30,000元及以上，請記錄 元",
95,ques95.pdf,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,95,沒有這項支出,
95,ques95.pdf,Q12-5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過,1,999元及以下,
95,ques95.pdf,Q12-5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過,2,"1,000-1,999元",
95,ques95.pdf,Q12-5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過,3,"2,000-2,999 元",
95,ques95.pdf,Q12-5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過,4,"3,000-3,999元",
95,ques95.pdf,Q12-5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過,5,"4,000-4,999 元",
95,ques95.pdf,Q12-5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過,6,"5,000-6,999元",
95,ques95.pdf,Q12-5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過,7,"7,000-9,999 元",
95,ques95.pdf,Q12-5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過,8,"10,000-14,999元",
95,ques95.pdf,Q12-5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過,9,"15,000-19,999 元",
95,ques95.pdf,Q12-5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過,10,"20,000-29,999元",
95,ques95.pdf,Q12-5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過,90,"30,000元及以上，請記錄 元",
95,ques95.pdf,Q12-5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過,95,沒有這項支出,
95,ques95.pdf,Q12-6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、,1,999元及以下,
95,ques95.pdf,Q12-6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、,2,"1,000-1,999元",
95,ques95.pdf,Q12-6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、,3,"2,000-2,999 元",
95,ques95.pdf,Q12-6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、,4,"3,000-3,999元",
95,ques95.pdf,Q12-6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、,5,"4,000-4,999 元",
95,ques95.pdf,Q12-6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、,6,"5,000-6,999元",
95,ques95.pdf,Q12-6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、,7,"7,000-9,999 元",
95,ques95.pdf,Q12-6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、,8,"10,000-14,999元",
95,ques95.pdf,Q12-6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、,9,"15,000-19,999 元",
95,ques95.pdf,Q12-6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、,10,"20,000-29,999元",
95,ques95.pdf,Q12-6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、,90,"30,000元及以上，請記錄 元",
95,ques95.pdf,Q12-6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、,95,沒有這項支出 9,
95,ques95.pdf,Q12-A,除了以上的支出，請問您家庭有沒有以下的支付？,1,支付「打掃家庭、洗衣洗碗、請傭人等」（續問 Q12-7）,
95,ques95.pdf,Q12-A,除了以上的支出，請問您家庭有沒有以下的支付？,2,支付「各項學費、補習費、報紙雜誌書籍文具等」（續問 Q12-8）,
95,ques95.pdf,Q12-A,除了以上的支出，請問您家庭有沒有以下的支付？,3,支付「國內外旅遊、運動娛樂消遣」（續問 Q12-9）,
95,ques95.pdf,Q12-A,除了以上的支出，請問您家庭有沒有以下的支付？,4,支付「利息、各項貸款、跟會」（續問 Q12-10）,
95,ques95.pdf,Q12-A,除了以上的支出，請問您家庭有沒有以下的支付？,5,支付「買衣服、鞋子、襪子各項衣物」（續問 Q12-11）,
95,ques95.pdf,Q12-A,除了以上的支出，請問您家庭有沒有以下的支付？,6,支付購買「傢俱、家庭電器、廚房用具等」（續問 Q12-12）,
95,ques95.pdf,Q12-A,除了以上的支出，請問您家庭有沒有以下的支付？,7,支付「兒童照顧、老人照顧、身心障礙者照顧等」（續問 Q12-13）,
95,ques95.pdf,Q12-A,除了以上的支出，請問您家庭有沒有以下的支付？,8,支付「其他費用」（續問 Q12-14）,
95,ques95.pdf,Q12-A,除了以上的支出，請問您家庭有沒有以下的支付？,95,以上都沒有（跳 Q13）,
95,ques95.pdf,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,1,999元及以下,
95,ques95.pdf,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,2,"1,000-1,999元",
95,ques95.pdf,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,3,"2,000-2,999 元",
95,ques95.pdf,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,4,"3,000-3,999元",
95,ques95.pdf,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,5,"4,000-4,999 元",
95,ques95.pdf,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,6,"5,000-6,999元",
95,ques95.pdf,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,7,"7,000-9,999 元",
95,ques95.pdf,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,8,"10,000-14,999元",
95,ques95.pdf,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,9,"15,000-19,999 元",
95,ques95.pdf,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,10,"20,000-29,999元",
95,ques95.pdf,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,90,"30,000元及以上，請記錄 元",
95,ques95.pdf,Q12-7,請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是,95,沒有這項支出,
95,ques95.pdf,Q12-8,請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」,1,999元及以下,
95,ques95.pdf,Q12-8,請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」,2,"1,000-1,999元",
95,ques95.pdf,Q12-8,請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」,3,"2,000-2,999 元",
95,ques95.pdf,Q12-8,請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」,4,"3,000-3,999元",
95,ques95.pdf,Q12-8,請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」,5,"4,000-4,999 元",
95,ques95.pdf,Q12-8,請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」,6,"5,000-6,999元",
95,ques95.pdf,Q12-8,請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」,7,"7,000-9,999 元",
95,ques95.pdf,Q12-8,請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」,8,"10,000-14,999元",
95,ques95.pdf,Q12-8,請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」,9,"15,000-19,999 元",
95,ques95.pdf,Q12-8,請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」,10,"20,000-29,999元",
95,ques95.pdf,Q12-8,請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」,90,"30,000元及以上，請記錄 元",
95,ques95.pdf,Q12-8,請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」,95,沒有這項支出,
95,ques95.pdf,Q12-9,請問您全家每個月用在支付「國內外旅遊、運動娛樂消遣」的費用是多少？,1,999元及以下,
95,ques95.pdf,Q12-9,請問您全家每個月用在支付「國內外旅遊、運動娛樂消遣」的費用是多少？,2,"1,000-1,999元",
95,ques95.pdf,Q12-9,請問您全家每個月用在支付「國內外旅遊、運動娛樂消遣」的費用是多少？,3,"2,000-2,999 元",
95,ques95.pdf,Q12-9,請問您全家每個月用在支付「國內外旅遊、運動娛樂消遣」的費用是多少？,4,"3,000-3,999元",
95,ques95.pdf,Q12-9,請問您全家每個月用在支付「國內外旅遊、運動娛樂消遣」的費用是多少？,5,"4,000-4,999 元",
95,ques95.pdf,Q12-9,請問您全家每個月用在支付「國內外旅遊、運動娛樂消遣」的費用是多少？,6,"5,000-6,999元",
95,ques95.pdf,Q12-9,請問您全家每個月用在支付「國內外旅遊、運動娛樂消遣」的費用是多少？,7,"7,000-9,999 元",
95,ques95.pdf,Q12-9,請問您全家每個月用在支付「國內外旅遊、運動娛樂消遣」的費用是多少？,8,"10,000-14,999元",
95,ques95.pdf,Q12-9,請問您全家每個月用在支付「國內外旅遊、運動娛樂消遣」的費用是多少？,9,"15,000-19,999 元",
