year,source_pdf,question_id,question_text,option_code,option_text,extraction_note
99,ques99.pdf,J1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用是多少？【過去ㄧ年,4,"10,000-14,999 元",
99,ques99.pdf,J1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用是多少？【過去ㄧ年,5,"15,000-19,999 元",
99,ques99.pdf,J1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用是多少？【過去ㄧ年,6,"20,000-29,999 元",
99,ques99.pdf,J1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用是多少？【過去ㄧ年,7,"30,000-39,999 元",
99,ques99.pdf,J1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用是多少？【過去ㄧ年,8,"40,000-49,999 元",
99,ques99.pdf,J1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用是多少？【過去ㄧ年,9,"50,000-59,999 元",
99,ques99.pdf,J1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用是多少？【過去ㄧ年,10,"60,000-69,999 元",
99,ques99.pdf,J1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用是多少？【過去ㄧ年,11,"70,000 元及以上，請記錄 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,1,999 元及以下,
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,2,"1,000-1,999 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,3,"2,000-2,999 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,4,"3,000-4,999 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,5,"5,000-9,999 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,6,"10,000-14,999 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,7,"15,000-19,999 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,8,"20,000-29,999 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,9,"30,000-39,999 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,10,"40,000-49,999 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,11,"50,000-59,999 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,12,"60,000-69,999 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,13,"70,000 元及以上，請記錄 元",
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,14,沒有這項支出,
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,1,999 元及以下,
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,2,"1,000-1,999 元",
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,3,"2,000-2,999 元",
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,4,"3,000-3,999 元",
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,5,"4,000-4,999 元",
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,6,"5,000-6,999 元",
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,7,"7,000-9,999 元",
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,8,"10,000-14,999 元",
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,9,"15,000-19,999 元",
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,10,"20,000-29,999 元",
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,11,"30,000 元及以上，請記錄 元",
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,12,沒有這項支出,
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,1,999 元及以下,
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,2,"1,000-1,999 元",
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,3,"2,000-2,999 元",
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,4,"3,000-3,999 元",
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,5,"4,000-4,999 元",
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,6,"5,000-6,999 元",
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,7,"7,000-9,999 元",
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,8,"10,000-14,999 元",
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,9,"15,000-19,999 元",
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,10,"20,000-29,999 元",
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,11,"30,000 元及以上，請記錄 元",
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,12,沒有這項支出,
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,1,999 元及以下,
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,2,"1,000-1,999 元",
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,3,"2,000-2,999 元",
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,4,"3,000-3,999 元",
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,5,"4,000-4,999 元",
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,6,"5,000-6,999 元",
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,7,"7,000-9,999 元",
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,8,"10,000-14,999 元",
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,9,"15,000-19,999 元",
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,10,"20,000-29,999 元",
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,11,"30,000 元及以上，請記錄 元",
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,12,沒有這項支出,
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,1,999 元及以下,
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,2,"1,000-1,999 元",
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,3,"2,000-2,999 元",
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,4,"3,000-3,999 元",
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,5,"4,000-4,999 元",
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,6,"5,000-6,999 元",
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,7,"7,000-9,999 元",
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,8,"10,000-14,999 元",
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,9,"15,000-19,999 元",
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,10,"20,000-29,999 元",
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,11,"30,000 元及以上，請記錄 元",
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,12,沒有這項支出,
99,ques99.pdf,J7,除了以上的支出，請問您家庭過去一年有沒有以下的支出？【逐一提示選項，可複選】,,,parent_multiple_response_heading_confirmed_2026-07-26
99,ques99.pdf,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,1,999 元及以下,repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,2,"1,000-1,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,3,"2,000-2,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,4,"3,000-3,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,5,"4,000-4,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,6,"5,000-6,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,7,"7,000-9,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,8,"10,000-14,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,9,"15,000-19,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,10,"20,000-29,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,11,"30,000 元及以上，請記錄________元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-2,各項學費/補習費/報紙雜誌書 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,1,999 元及以下,repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-2,各項學費/補習費/報紙雜誌書 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,2,"1,000-1,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-2,各項學費/補習費/報紙雜誌書 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,3,"2,000-2,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-2,各項學費/補習費/報紙雜誌書 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,4,"3,000-3,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-2,各項學費/補習費/報紙雜誌書 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,5,"4,000-4,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-2,各項學費/補習費/報紙雜誌書 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,6,"5,000-6,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-2,各項學費/補習費/報紙雜誌書 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,7,"7,000-9,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-2,各項學費/補習費/報紙雜誌書 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,8,"10,000-14,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-2,各項學費/補習費/報紙雜誌書 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,9,"15,000-19,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-2,各項學費/補習費/報紙雜誌書 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,10,"20,000-29,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-2,各項學費/補習費/報紙雜誌書 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,11,"30,000 元及以上，請記錄________元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-3,國內外旅遊/運動娛樂消遣 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,1,999 元及以下,repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-3,國內外旅遊/運動娛樂消遣 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,2,"1,000-1,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-3,國內外旅遊/運動娛樂消遣 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,3,"2,000-2,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-3,國內外旅遊/運動娛樂消遣 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,4,"3,000-3,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-3,國內外旅遊/運動娛樂消遣 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,5,"4,000-4,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-3,國內外旅遊/運動娛樂消遣 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,6,"5,000-6,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-3,國內外旅遊/運動娛樂消遣 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,7,"7,000-9,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-3,國內外旅遊/運動娛樂消遣 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,8,"10,000-14,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-3,國內外旅遊/運動娛樂消遣 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,9,"15,000-19,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-3,國內外旅遊/運動娛樂消遣 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,10,"20,000-29,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-3,國內外旅遊/運動娛樂消遣 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,11,"30,000 元及以上，請記錄________元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-4,利息/各項貸款/跟會 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,1,999 元及以下,repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-4,利息/各項貸款/跟會 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,2,"1,000-1,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-4,利息/各項貸款/跟會 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,3,"2,000-2,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-4,利息/各項貸款/跟會 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,4,"3,000-3,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-4,利息/各項貸款/跟會 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,5,"4,000-4,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-4,利息/各項貸款/跟會 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,6,"5,000-6,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-4,利息/各項貸款/跟會 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,7,"7,000-9,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-4,利息/各項貸款/跟會 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,8,"10,000-14,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-4,利息/各項貸款/跟會 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,9,"15,000-19,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-4,利息/各項貸款/跟會 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,10,"20,000-29,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-4,利息/各項貸款/跟會 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,11,"30,000 元及以上，請記錄________元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-5,買衣服/鞋子/襪子各項衣物 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,1,999 元及以下,repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-5,買衣服/鞋子/襪子各項衣物 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,2,"1,000-1,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-5,買衣服/鞋子/襪子各項衣物 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,3,"2,000-2,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-5,買衣服/鞋子/襪子各項衣物 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,4,"3,000-3,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-5,買衣服/鞋子/襪子各項衣物 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,5,"4,000-4,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-5,買衣服/鞋子/襪子各項衣物 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,6,"5,000-6,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-5,買衣服/鞋子/襪子各項衣物 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,7,"7,000-9,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-5,買衣服/鞋子/襪子各項衣物 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,8,"10,000-14,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-5,買衣服/鞋子/襪子各項衣物 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,9,"15,000-19,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-5,買衣服/鞋子/襪子各項衣物 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,10,"20,000-29,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-5,買衣服/鞋子/襪子各項衣物 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,11,"30,000 元及以上，請記錄________元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-6,購買傢俱/家庭電器/廚房用具 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,1,999 元及以下,repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-6,購買傢俱/家庭電器/廚房用具 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,2,"1,000-1,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-6,購買傢俱/家庭電器/廚房用具 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,3,"2,000-2,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-6,購買傢俱/家庭電器/廚房用具 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,4,"3,000-3,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-6,購買傢俱/家庭電器/廚房用具 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,5,"4,000-4,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-6,購買傢俱/家庭電器/廚房用具 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,6,"5,000-6,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-6,購買傢俱/家庭電器/廚房用具 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,7,"7,000-9,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-6,購買傢俱/家庭電器/廚房用具 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,8,"10,000-14,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-6,購買傢俱/家庭電器/廚房用具 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,9,"15,000-19,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-6,購買傢俱/家庭電器/廚房用具 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,10,"20,000-29,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-6,購買傢俱/家庭電器/廚房用具 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,11,"30,000 元及以上，請記錄________元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-7,兒童照顧/老人照顧/ 身心障礙 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,1,999 元及以下,repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-7,兒童照顧/老人照顧/ 身心障礙 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,2,"1,000-1,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-7,兒童照顧/老人照顧/ 身心障礙 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,3,"2,000-2,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-7,兒童照顧/老人照顧/ 身心障礙 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,4,"3,000-3,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-7,兒童照顧/老人照顧/ 身心障礙 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,5,"4,000-4,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-7,兒童照顧/老人照顧/ 身心障礙 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,6,"5,000-6,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-7,兒童照顧/老人照顧/ 身心障礙 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,7,"7,000-9,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-7,兒童照顧/老人照顧/ 身心障礙 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,8,"10,000-14,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-7,兒童照顧/老人照顧/ 身心障礙 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,9,"15,000-19,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-7,兒童照顧/老人照顧/ 身心障礙 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,10,"20,000-29,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-7,兒童照顧/老人照顧/ 身心障礙 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,11,"30,000 元及以上，請記錄________元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-8,其他費用 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,1,999 元及以下,repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-8,其他費用 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,2,"1,000-1,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-8,其他費用 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,3,"2,000-2,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-8,其他費用 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,4,"3,000-3,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-8,其他費用 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,5,"4,000-4,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-8,其他費用 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,6,"5,000-6,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-8,其他費用 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,7,"7,000-9,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-8,其他費用 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,8,"10,000-14,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-8,其他費用 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,9,"15,000-19,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-8,其他費用 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,10,"20,000-29,999 元",repaired_99_j7_amount_table_visual_review
99,ques99.pdf,J7-8,其他費用 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,11,"30,000 元及以上，請記錄________元",repaired_99_j7_amount_table_visual_review
